PC1,PC2,PC3,PC4
-0.9714800180253669,-0.43470371320854956,-0.2197725452986983,0.2570368770892226
-0.9714800180253649,-0.4347037132085496,-0.2197725452986978,0.25703687708922085
0.4896068291964866,-0.5006391699260332,-0.23951412014772652,-0.28637302267621495
0.48960682919648374,-0.5006391699260319,-0.23951412014772616,-0.2863730226762154
0.4896068291964833,-0.5006391699260315,-0.2395141201477249,-0.2863730226762145
0.4896068291964832,-0.5006391699260304,-0.23951412014772602,-0.28637302267621617
-0.6319473180791675,0.018639088577532735,0.1898071459777057,0.18807394849985368
-0.6319473180791662,0.01863908857753147,0.1898071459777057,0.18807394849985445
-0.6319473180791665,0.0186390885775324,0.18980714597770484,0.18807394849985345
-0.6319473180791663,0.018639088577531892,0.18980714597770437,0.18807394849985393
0.5955537453935239,0.14858096409921673,-0.8640704103225163,1.841925431190291
0.595553745393523,0.14858096409921753,-0.8640704103225159,1.8419254311902922
0.5955537453935231,0.14858096409921778,-0.8640704103225152,1.8419254311902895
0.5955537453935229,0.14858096409921745,-0.8640704103225155,1.8419254311902915
0.03889550951678121,0.5131318856746515,-0.7356401500019135,1.4710631087127244
0.038895509516780266,0.5131318856746518,-0.7356401500019131,1.4710631087127242
0.03889550951678027,0.5131318856746518,-0.7356401500019131,1.4710631087127242
0.03889550951678027,0.5131318856746518,-0.7356401500019131,1.4710631087127242
0.9821153124439078,0.04115351265883191,-0.3728013177773304,-0.011835653691306321
0.9821153124439078,0.04115351265883191,-0.3728013177773304,-0.011835653691306321
0.9821153124439078,0.04115351265883191,-0.3728013177773304,-0.011835653691306321
0.9821153124439078,0.04115351265883191,-0.3728013177773304,-0.011835653691306321
0.33912441274615024,-0.5736958394597335,-0.5268628353587684,-0.14368967241022196
0.33912441274615024,-0.5736958394597335,-0.5268628353587684,-0.14368967241022196
0.33912441274615024,-0.5736958394597335,-0.5268628353587684,-0.14368967241022196
0.33912441274615024,-0.5736958394597335,-0.5268628353587684,-0.14368967241022196
-0.862757938951601,0.6634098612885024,-0.24384781077517112,0.3956582145075454
-0.862757938951601,0.6634098612885024,-0.24384781077517112,0.3956582145075454
-0.862757938951601,0.6634098612885024,-0.24384781077517112,0.3956582145075454
-0.862757938951601,0.6634098612885024,-0.24384781077517112,0.3956582145075454
-0.47567528127721526,-0.5370414493014798,-0.9051652380634295,0.040865384205977635
-0.47567528127721526,-0.5370414493014798,-0.9051652380634295,0.040865384205977635
-0.47567528127721526,-0.5370414493014798,-0.9051652380634295,0.040865384205977635
-0.47567528127721526,-0.5370414493014798,-0.9051652380634295,0.040865384205977635
0.45124983228352195,0.4943882769821854,-6.640295349597336e-4,-0.5020945192666317
0.45124983228352195,0.4943882769821854,-6.640295349597336e-4,-0.5020945192666317
0.45124983228352195,0.4943882769821854,-6.640295349597336e-4,-0.5020945192666317
0.45124983228352195,0.4943882769821854,-6.640295349597336e-4,-0.5020945192666317
0.37537835641614725,0.2309273510162607,0.2046286527602133,-0.4795840191964637
0.37537835641614725,0.2309273510162607,0.2046286527602133,-0.4795840191964637
0.37537835641614725,0.2309273510162607,0.2046286527602133,-0.4795840191964637
0.37537835641614725,0.2309273510162607,0.2046286527602133,-0.4795840191964637
-0.47650806962975534,-0.09977145374644382,-0.41630483623012815,-0.033900525090080284
-0.47650806962975534,-0.09977145374644382,-0.41630483623012815,-0.033900525090080284
-0.47650806962975534,-0.09977145374644382,-0.41630483623012815,-0.033900525090080284
0.08543373405952626,0.39790880568222653,-0.2253188102321746,-1.2403155344077004
0.08543373405952626,0.39790880568222653,-0.2253188102321746,-1.2403155344077004
0.08543373405952626,0.39790880568222653,-0.2253188102321746,-1.2403155344077004
0.08543373405952626,0.39790880568222653,-0.2253188102321746,-1.2403155344077004
-0.22835448443245945,-0.0861947529023134,-0.8686761362830956,-0.7057063939494168
-0.22835448443245945,-0.0861947529023134,-0.8686761362830956,-0.7057063939494168
-0.22835448443245945,-0.0861947529023134,-0.8686761362830956,-0.7057063939494168
-0.22835448443245945,-0.0861947529023134,-0.8686761362830956,-0.7057063939494168
-0.09208075256863613,1.1131564405454992,0.46371494462012425,-1.0852386832719227
-0.09208075256863613,1.1131564405454992,0.46371494462012425,-1.0852386832719227
-0.09208075256863613,1.1131564405454992,0.46371494462012425,-1.0852386832719227
-0.09208075256863613,1.1131564405454992,0.46371494462012425,-1.0852386832719227
0.6241682573961144,0.12261189424908199,-0.2625592092346971,0.004407184205963968
0.6241682573961144,0.12261189424908199,-0.2625592092346971,0.004407184205963968
0.6241682573961144,0.12261189424908199,-0.2625592092346971,0.004407184205963968
0.6241682573961144,0.12261189424908199,-0.2625592092346971,0.004407184205963968
0.6213901402430934,0.47186055886156486,0.475694160481094,0.7395000029403513
0.6213901402430934,0.47186055886156486,0.475694160481094,0.7395000029403513
0.6213901402430934,0.47186055886156486,0.475694160481094,0.7395000029403513
0.28531325419277676,-0.23502058151791413,-0.2436900427482937,-0.36449340540451275
0.28531325419277676,-0.23502058151791413,-0.2436900427482937,-0.36449340540451275
0.28531325419277676,-0.23502058151791413,-0.2436900427482937,-0.36449340540451275
0.28531325419277676,-0.23502058151791413,-0.2436900427482937,-0.36449340540451275
0.5574033472478689,0.44532378956681923,1.1234916771763246,-0.12943796595038007
0.5574033472478689,0.44532378956681923,1.1234916771763246,-0.12943796595038007
0.5574033472478689,0.44532378956681923,1.1234916771763246,-0.12943796595038007
0.5574033472478689,0.44532378956681923,1.1234916771763246,-0.12943796595038007
0.5618357782052679,-0.9256712923816506,2.1689236219423367,0.8970560776812011
0.5618357782052679,-0.9256712923816506,2.1689236219423367,0.8970560776812011
0.5618357782052679,-0.9256712923816506,2.1689236219423367,0.8970560776812011
0.5618357782052679,-0.9256712923816506,2.1689236219423367,0.8970560776812011
-0.8665306845586521,0.22605140545619576,0.40586804910992624,-0.1819763349120274
-0.8665306845586521,0.22605140545619576,0.40586804910992624,-0.1819763349120274
-0.8665306845586521,0.22605140545619576,0.40586804910992624,-0.1819763349120274
-0.8665306845586521,0.22605140545619576,0.40586804910992624,-0.1819763349120274
-0.10447357396953856,1.1016807937509756,0.28804030004133147,-0.010362585427062997
-0.10447357396953856,1.1016807937509756,0.28804030004133147,-0.010362585427062997
-0.10447357396953856,1.1016807937509756,0.28804030004133147,-0.010362585427062997
-0.10447357396953856,1.1016807937509756,0.28804030004133147,-0.010362585427062997
0.24817941785221515,-0.5349742097047735,-0.157547261798111,-0.21772001891682474
0.24817941785221515,-0.5349742097047735,-0.157547261798111,-0.21772001891682474
0.24817941785221515,-0.5349742097047735,-0.157547261798111,-0.21772001891682474
0.24817941785221515,-0.5349742097047735,-0.157547261798111,-0.21772001891682474
0.08599915031666704,-0.08949085234557502,0.6341936457198508,0.2841568062904351
0.08599915031666704,-0.08949085234557502,0.6341936457198508,0.2841568062904351
0.08599915031666704,-0.08949085234557502,0.6341936457198508,0.2841568062904351
0.08599915031666704,-0.08949085234557502,0.6341936457198508,0.2841568062904351
-0.6965243345759687,-0.34494486836328003,0.5547976980376588,-0.0795781915439519
-0.6965243345759687,-0.34494486836328003,0.5547976980376588,-0.0795781915439519
-0.6965243345759687,-0.34494486836328003,0.5547976980376588,-0.0795781915439519
-0.6965243345759687,-0.34494486836328003,0.5547976980376588,-0.0795781915439519
-0.9804719258272713,-0.9551095881760845,0.2878294760897463,0.06434406625282553
-0.9804719258272713,-0.9551095881760845,0.2878294760897463,0.06434406625282553
-0.9804719258272713,-0.9551095881760845,0.2878294760897463,0.06434406625282553
-0.9804719258272713,-0.9551095881760845,0.2878294760897463,0.06434406625282553
-0.6344180657427865,-0.22294240799975873,0.3129517838571965,0.26652588521658005
-0.6344180657427865,-0.22294240799975873,0.3129517838571965,0.26652588521658005
-0.6344180657427865,-0.22294240799975873,0.3129517838571965,0.26652588521658005
-0.6344180657427865,-0.22294240799975873,0.3129517838571965,0.26652588521658005
-0.25538117428549895,0.7999962339478472,0.2536164232636173,0.6840500554120278
-0.25538117428549895,0.7999962339478472,0.2536164232636173,0.6840500554120278
-0.25538117428549895,0.7999962339478472,0.2536164232636173,0.6840500554120278
-0.25538117428549895,0.7999962339478472,0.2536164232636173,0.6840500554120278
0.5761374421821834,-1.3594154721601646,-0.4537485727863073,-0.4284397192001008
0.5761374421821834,-1.3594154721601646,-0.4537485727863073,-0.4284397192001008
0.5761374421821834,-1.3594154721601646,-0.4537485727863073,-0.4284397192001008
0.5761374421821834,-1.3594154721601646,-0.4537485727863073,-0.4284397192001008
0.43559859310382487,-1.2355521812320949,-0.06095570320035592,0.015134165416882318
0.43559859310382487,-1.2355521812320949,-0.06095570320035592,0.015134165416882318
0.43559859310382487,-1.2355521812320949,-0.06095570320035592,0.015134165416882318
0.43559859310382487,-1.2355521812320949,-0.06095570320035592,0.015134165416882318
0.21597974313708732,0.17857556297537996,0.17581397801151263,-0.36488181942148895
0.21597974313708732,0.17857556297537996,0.17581397801151263,-0.36488181942148895
0.21597974313708732,0.17857556297537996,0.17581397801151263,-0.36488181942148895
0.21597974313708732,0.17857556297537996,0.17581397801151263,-0.36488181942148895
0.8300485973664512,-0.08177879685953234,0.031118754910779686,-0.31439404237694696
0.8300485973664512,-0.08177879685953234,0.031118754910779686,-0.31439404237694696
0.8300485973664512,-0.08177879685953234,0.031118754910779686,-0.31439404237694696
0.8300485973664512,-0.08177879685953234,0.031118754910779686,-0.31439404237694696
-0.40595204915723354,-0.15190037767331285,-0.44162598330056246,-0.04185763644532559
-0.40595204915723354,-0.15190037767331285,-0.44162598330056246,-0.04185763644532559
-0.40595204915723354,-0.15190037767331285,-0.44162598330056246,-0.04185763644532559
-0.40595204915723354,-0.15190037767331285,-0.44162598330056246,-0.04185763644532559
0.1588751324388591,0.2928430691082176,-0.19892905254800688,-0.1922233372301737
0.1588751324388591,0.2928430691082176,-0.19892905254800688,-0.1922233372301737
0.1588751324388591,0.2928430691082176,-0.19892905254800688,-0.1922233372301737
0.1588751324388591,0.2928430691082176,-0.19892905254800688,-0.1922233372301737
0.7451912852726735,0.4554209553566782,-0.4047536041844792,0.28495341528907203
0.7451912852726735,0.4554209553566782,-0.4047536041844792,0.28495341528907203
0.7451912852726735,0.4554209553566782,-0.4047536041844792,0.28495341528907203
0.7451912852726735,0.4554209553566782,-0.4047536041844792,0.28495341528907203
-0.9908673065641311,-0.023400603092687884,-0.3929097322230392,0.2106867467554991
-0.9908673065641311,-0.023400603092687884,-0.3929097322230392,0.2106867467554991
-0.9908673065641311,-0.023400603092687884,-0.3929097322230392,0.2106867467554991
-0.9908673065641311,-0.023400603092687884,-0.3929097322230392,0.2106867467554991
-0.6230791799095081,-0.480971659448615,0.47607156046714605,-0.30880629686845806
-0.6230791799095081,-0.480971659448615,0.47607156046714605,-0.30880629686845806
-0.6230791799095081,-0.480971659448615,0.47607156046714605,-0.30880629686845806
-0.6230791799095081,-0.480971659448615,0.47607156046714605,-0.30880629686845806
-1.0062103208118156,0.09193000432016098,0.05507025648498419,0.15062858020686806
-1.0062103208118156,0.09193000432016098,0.05507025648498419,0.15062858020686806
-1.0062103208118156,0.09193000432016098,0.05507025648498419,0.15062858020686806
0.12464599274608865,0.5294000534277561,0.022361296336181696,-0.12021803831331496
0.12464599274608865,0.5294000534277561,0.022361296336181696,-0.12021803831331496
0.12464599274608865,0.5294000534277561,0.022361296336181696,-0.12021803831331496
0.12464599274608865,0.5294000534277561,0.022361296336181696,-0.12021803831331496
0.17351654304713066,0.4348816827090096,0.030092599296667986,-0.21036308084393562
0.17351654304713066,0.4348816827090096,0.030092599296667986,-0.21036308084393562
0.17351654304713066,0.4348816827090096,0.030092599296667986,-0.21036308084393562
0.17351654304713066,0.4348816827090096,0.030092599296667986,-0.21036308084393562
